x,y
-0.0690691,0.894899
-0.0670671,0.900392
-0.0650651,0.905779
-0.0630631,0.911057
-0.0610611,0.91622
-0.0590591,0.921264
-0.0570571,0.926185
-0.0550551,0.930979
-0.0530531,0.935642
-0.0510511,0.940169
-0.049049,0.944557
-0.047047,0.948802
-0.045045,0.9529
-0.043043,0.956847
-0.041041,0.960641
-0.039039,0.964276
-0.037037,0.967752
-0.035035,0.971063
-0.033033,0.974208
-0.031031,0.977183
-0.029029,0.979985
-0.027027,0.982613
-0.025025,0.985063
-0.023023,0.987334
-0.021021,0.989423
-0.019019,0.991328
-0.017017,0.993048
-0.015015,0.994581
-0.013013,0.995925
-0.011011,0.99708
-0.00900901,0.998044
-0.00700701,0.998816
-0.00500501,0.999395
-0.003003,0.999782
-0.001001,0.999976
0.001001,0.999976
0.003003,0.999782
0.00500501,0.999395
0.00700701,0.998816
0.00900901,0.998044
0.011011,0.99708
0.013013,0.995925
0.015015,0.994581
0.017017,0.993048
0.019019,0.991328
0.021021,0.989423
0.023023,0.987334
0.025025,0.985063
0.027027,0.982613
0.029029,0.979985
0.031031,0.977183
0.033033,0.974208
0.035035,0.971063
0.037037,0.967752
0.039039,0.964276
0.041041,0.960641
0.043043,0.956847
0.045045,0.9529
0.047047,0.948802
0.049049,0.944557
0.0510511,0.940169
0.0530531,0.935642
0.0550551,0.930979
0.0570571,0.926185
0.0590591,0.921264
0.0610611,0.91622
0.0630631,0.911057
0.0650651,0.905779
0.0670671,0.900392
0.0690691,0.894899
0.0710711,0.889305
0.0730731,0.883614
0.0750751,0.877831
0.0770771,0.871961
0.0790791,0.866008
0.0810811,0.859978
0.0830831,0.853873
0.0850851,0.8477
0.0870871,0.841463
0.0890891,0.835166
0.0910911,0.828814
0.0930931,0.822411
0.0950951,0.815963
0.0970971,0.809474
0.0990991,0.802948
0.101101,0.796389
0.103103,0.789802
0.105105,0.783192
0.107107,0.776562
0.109109,0.769917
0.111111,0.76326
0.113113,0.756597
0.115115,0.74993
0.117117,0.743263
0.119119,0.736601
0.121121,0.729947
0.123123,0.723304
0.125125,0.716676
0.127127,0.710066
0.129129,0.703478
0.131131,0.696914
0.133133,0.690377
0.135135,0.683871
0.137137,0.677398
0.139139,0.67096
0.141141,0.66456
0.143143,0.658201
0.145145,0.651884
0.147147,0.645612
0.149149,0.639387
0.151151,0.633209
0.153153,0.627082
0.155155,0.621007
0.157157,0.614984
0.159159,0.609016
0.161161,0.603103
0.163163,0.597246
0.165165,0.591447
0.167167,0.585706
0.169169,0.580023
0.171171,0.5744
0.173173,0.568836
0.175175,0.563332
0.177177,0.557888
0.179179,0.552504
0.181181,0.54718
0.183183,0.541916
0.185185,0.536711
0.187187,0.531566
0.189189,0.526479
0.191191,0.521451
0.193193,0.51648
0.195195,0.511566
0.197197,0.506708
0.199199,0.501906
0.201201,0.497158
0.203203,0.492463
0.205205,0.48782
0.207207,0.483229
0.209209,0.478688
0.211211,0.474196
0.213213,0.469752
0.215215,0.465355
0.217217,0.461003
0.219219,0.456694
0.221221,0.452429
0.223223,0.448205
0.225225,0.444022
0.227227,0.439877
0.229229,0.43577
0.231231,0.4317
0.233233,0.427665
0.235235,0.423663
0.237237,0.419695
0.239239,0.415758
0.241241,0.411852
0.243243,0.407974
0.245245,0.404126
0.247247,0.400304
0.249249,0.39651
0.251251,0.39274
0.253253,0.388995
0.255255,0.385275
0.257257,0.381577
0.259259,0.377902
0.261261,0.374249
0.263263,0.370618
0.265265,0.367008
0.267267,0.363418
0.269269,0.359849
0.271271,0.3563
0.273273,0.352772
0.275275,0.349263
0.277277,0.345775
0.279279,0.342307
0.281281,0.33886
0.283283,0.335433
0.285285,0.332027
0.287287,0.328643
0.289289,0.325281
0.291291,0.321941
0.293293,0.318624
0.295295,0.315332
0.297297,0.312064
0.299299,0.308821
0.301301,0.305605
0.303303,0.302416
0.305305,0.299255
0.307307,0.296123
0.309309,0.293022
0.311311,0.289952
0.313313,0.286915
0.315315,0.283912
0.317317,0.280943
0.319319,0.27801
0.321321,0.275115
0.323323,0.272259
0.325325,0.269442
0.327327,0.266666
0.329329,0.263932
0.331331,0.261242
0.333333,0.258597
0.335335,0.255997
0.337337,0.253444
0.339339,0.250939
0.341341,0.248482
0.343343,0.246076
0.345345,0.243721
0.347347,0.241417
0.349349,0.239166
0.351351,0.236968
0.353353,0.234824
0.355355,0.232734
0.357357,0.2307
0.359359,0.22872
0.361361,0.226796
0.363363,0.224927
0.365365,0.223115
0.367367,0.221358
0.369369,0.219656
0.371371,0.218009
0.373373,0.216418
0.375375,0.21488
0.377377,0.213396
0.379379,0.211965
0.381381,0.210586
0.383383,0.209257
0.385385,0.207978
0.387387,0.206747
0.389389,0.205564
0.391391,0.204425
0.393393,0.20333
0.395395,0.202276
0.397397,0.201262
0.399399,0.200286
0.401401,0.199345
0.403403,0.198437
0.405405,0.19756
0.407407,0.196711
0.409409,0.195887
0.411411,0.195085
0.413413,0.194304
0.415415,0.193539
0.417417,0.192789
0.419419,0.192049
0.421421,0.191316
0.423423,0.190588
0.425425,0.189861
0.427427,0.189132
0.429429,0.188398
0.431431,0.187655
0.433433,0.1869
0.435435,0.186129
0.437437,0.18534
0.439439,0.184529
0.441441,0.183693
0.443443,0.182829
0.445445,0.181933
0.447447,0.181003
0.449449,0.180036
0.451451,0.179028
0.453453,0.177977
0.455455,0.176881
0.457457,0.175737
0.459459,0.174543
0.461461,0.173297
0.463463,0.171997
0.465465,0.17064
0.467467,0.169226
0.469469,0.167753
0.471471,0.166221
0.473473,0.164628
0.475475,0.162973
0.477477,0.161257
0.479479,0.15948
0.481481,0.157641
0.483483,0.155741
0.485485,0.153781
0.487487,0.151763
0.489489,0.149687
0.491491,0.147555
0.493493,0.14537
0.495495,0.143134
0.497497,0.14085
0.499499,0.13852
0.501502,0.136149
0.503504,0.133739
0.505506,0.131296
0.507508,0.128823
0.50951,0.126326
0.511512,0.123809
0.513514,0.121277
0.515516,0.118737
0.517518,0.116195
0.51952,0.113656
0.521522,0.111128
0.523524,0.108617
0.525526,0.10613
0.527528,0.103674
0.52953,0.101258
0.531532,0.0988879
0.533534,0.0965727
0.535536,0.0943202
0.537538,0.0921384
0.53954,0.0900356
0.541542,0.0880201
0.543544,0.0861003
0.545546,0.0842846
0.547548,0.0825813
0.54955,0.0809986
0.551552,0.0795449
0.553554,0.0782281
0.555556,0.0770563
0.557558,0.0760371
0.55956,0.075178
0.561562,0.0744864
0.563564,0.073969
0.565566,0.0736325
0.567568,0.073483
0.56957,0.0735262
0.571572,0.0737674
0.573574,0.0742112
0.575576,0.0748618
0.577578,0.0757228
0.57958,0.0767969
0.581582,0.0780864
0.583584,0.0795926
0.585586,0.0813163
0.587588,0.0832571
0.58959,0.0854142
0.591592,0.0877854
0.593594,0.0903679
0.595596,0.0931578
0.597598,0.0961503
0.5996,0.0993392
0.601602,0.102718
0.603604,0.106278
0.605606,0.11001
0.607608,0.113903
0.60961,0.117947
0.611612,0.122128
0.613614,0.126433
0.615616,0.130845
0.617618,0.135349
0.61962,0.139928
0.621622,0.144561
0.623624,0.14923
0.625626,0.153912
0.627628,0.158587
0.62963,0.163229
0.631632,0.167814
0.633634,0.172317
0.635636,0.176711
0.637638,0.180968
0.63964,0.185059
0.641642,0.188954
0.643644,0.192625
0.645646,0.196038
0.647648,0.199163
0.64965,0.201967
0.651652,0.204418
0.653654,0.206483
0.655656,0.208127
0.657658,0.209319
0.65966,0.210024
0.661662,0.210209
0.663664,0.209842
0.665666,0.20889
0.667668,0.207321
0.66967,0.205104
0.671672,0.20221
0.673674,0.198608
0.675676,0.194273
0.677678,0.189178
0.67968,0.183298
0.681682,0.176612
0.683684,0.169099
0.685686,0.160742
0.687688,0.151525
0.68969,0.141436
0.691692,0.130467
0.693694,0.118612
0.695696,0.105868
0.697698,0.0922366
0.6997,0.077724
0.701702,0.0623401
0.703704,0.0460994
0.705706,0.0290213
0.707708,0.01113
0.70971,-0.00754465
0.711712,-0.0269677
0.713714,-0.0470981
0.715716,-0.0678892
0.717718,-0.089288
0.71972,-0.111235
0.721722,-0.133665
0.723724,-0.156505
0.725726,-0.179676
0.727728,-0.203091
0.72973,-0.226657
0.731732,-0.250273
0.733734,-0.273831
0.735736,-0.297217
0.737738,-0.320307
0.73974,-0.342971
0.741742,-0.365072
0.743744,-0.386466
0.745746,-0.407001
0.747748,-0.426518
0.74975,-0.444852
0.751752,-0.46183
0.753754,-0.477275
0.755756,-0.491003
0.757758,-0.502822
0.75976,-0.512539
0.761762,-0.519953
0.763764,-0.524861
0.765766,-0.527056
0.767768,-0.526327
0.76977,-0.522462
0.771772,-0.515248
0.773774,-0.504471
0.775776,-0.489917
0.777778,-0.471374
0.77978,-0.448634
0.781782,-0.421492
0.783784,-0.389746
0.785786,-0.353205
0.787788,-0.311682
0.78979,-0.265002
0.791792,-0.213
0.793794,-0.155524
0.795796,-0.0924371
0.797798,-0.0236183
0.7998,0.0510341
0.801802,0.131601
0.803804,0.218142
0.805806,0.310689
0.807808,0.409248
0.80981,0.513796
0.811812,0.624275
0.813814,0.740594
0.815816,0.862624
0.817818,0.990195
0.81982,1.12309
0.821822,1.26106
0.823824,1.40379
0.825826,1.55091
0.827828,1.70202
0.82983,1.85664
0.831832,2.01423
0.833834,2.1742
0.835836,2.33588
0.837838,2.49853
0.83984,2.66135
0.841842,2.82344
0.843844,2.98385
0.845846,3.14152
0.847848,3.29532
0.84985,3.44404
0.851852,3.58638
0.853854,3.72093
0.855856,3.84621
0.857858,3.96063
0.85986,4.06251
0.861862,4.15009
0.863864,4.22149
0.865866,4.27473
0.867868,4.30777
0.86987,4.31844
0.871872,4.30449
0.873874,4.26358
0.875876,4.19329
0.877878,4.0911
0.87988,3.95443
0.881882,3.78061
0.883884,3.56691
0.885886,3.31055
0.887888,3.00871
0.88989,2.6585
0.891892,2.25703
0.893894,1.80139
0.895896,1.28868
0.897898,0.716006
0.8999,0.0805314
0.901902,-0.620532
0.903904,-1.38989
0.905906,-2.23013
0.907908,-3.14371
0.90991,-4.13291
0.911912,-5.19983
0.913914,-6.3463
0.915916,-7.57389
0.917918,-8.88385
0.91992,-10.277
0.921922,-11.7539
0.923924,-13.3145
0.925926,-14.9581
0.927928,-16.6837
0.92993,-18.4893
0.931932,-20.3724
0.933934,-22.3297
0.935936,-24.3566
0.937938,-26.448
0.93994,-28.5973
0.941942,-30.7968
0.943944,-33.0377
0.945946,-35.3093
0.947948,-37.5997
0.94995,-39.8951
0.951952,-42.1799
0.953954,-44.4363
0.955956,-46.6445
0.957958,-48.7823
0.95996,-50.8247
0.961962,-52.7442
0.963964,-54.5102
0.965966,-56.0887
0.967968,-57.4426
0.96997,-58.5306
0.971972,-59.3079
0.973974,-59.7251
0.975976,-59.7281
0.977978,-59.2582
0.97998,-58.2512
0.981982,-56.6372
0.983984,-54.3406
0.985986,-51.279
0.987988,-47.3634
0.98999,-42.4974
0.991992,-36.5767
0.993994,-29.4888
0.995996,-21.1125
0.997998,-11.317
1,0.0384615
